pmid,title,best_url,best_url_score,best_url_title_match,best_url_matched_keywords,best_url_is_live,best_url_status,urls_count
22438982,The database for aggregate analysis of ClinicalTrials.gov (AACT) and subsequent regrouping by clinical specialty.,https://www.trialstransformation.org/projects/improving-the-public-interface-for-use-of-aggregate-data-in-clinicaltrials.gov/aact-database-for-aggregate-analysis-of-clinicaltrials.gov,73.0,True,"database, clinicaltrials, aact",True,200.0,20
35474959,NeuroGT: A brain atlas of neurogenic tagging CreER drivers for birthdate-based classification and manipulation of mouse neurons.,https://ssbd.riken.jp/neurogt/,50.0,True,neurogt,True,200.0,4
30208877,"""Global Abortion Policies Database: a new approach to strengthening knowledge on laws, policies, and human rights standards.""",http://ghdx.healthdata.org/record/annual-review-population-law-database-abortion-laws-world,66.0,True,"database, abortion",True,200.0,13
29866037,Disbiome database: linking the microbiome to disease.,https://disbiome.ugent.be,58.0,True,disbiome,True,200.0,3
32841606,The Gut Virome Database Reveals Age-Dependent Patterns of Virome Diversity in the Human Gut.,http://portal.nersc.gov/dna/microbial/prokpubs/EarthVirome_DP/final_list.hmms,66.0,True,virome,True,200.0,24
33623035,"""The DecNef collection, fMRI data from closed-loop decoded neurofeedback experiments.""",https://bicr.atr.jp/decnefpro/software/,60.0,True,decnef,True,200.0,6
22134646,An improved Greengenes taxonomy with explicit ranks for ecological and evolutionary analyses of bacteria and archaea.,http://greengenes.lbl.gov/,73.0,True,greengenes,True,200.0,6
30862647,"""GenTree, an integrated resource for analyzing the evolution and function of primate-specific coding genes.""",http://gentree.ioz.ac.cn/,55.0,True,gentree,True,200.0,6
31346170,FDA-ARGOS is a database with public quality-controlled reference genomes for diagnostic use and regulatory science.,https://www.fda.gov/medical-devices/science-and-research-medical-devices/database-reference-grade-microbial-sequences-fda-argos,63.0,True,"database, fda, argos",True,200.0,17
33256642,Epistemonikos: a comprehensive database of systematic reviews for health decision-making.,https://www.tripdatabase.com/,68.0,True,database,True,200.0,10
34348131,The COVIDome Explorer researcher portal.,https://medschool.cuanschutz.edu/covidome/,65.0,True,covidome,True,200.0,16
32194971,Portal of Juglandaceae: A comprehensive platform for Juglandaceae study.,http://www.juglandaceae.net,50.0,True,juglandaceae,True,200.0,2
33082925,Tianxia120: A Multimodal Medical Data Collection Bioinformatic System for Proactive Health Management in Internet of Medical Things.,http://www.who.int/news-room/fact-sheets/detail/ageing-and-health,50.0,True,health,True,200.0,1
